Norwich,56626.57014,56800.31395,58271.89923,59576.96495,61976.52872,63764.23313,65309.88064,66348.44688,65932.16853,64868.56646,65345.6629,65777.70281,66351.0528,65970.84832,66717.22468,67472.31907,68996.01491,70435.52704,72613.8493,74054.46658,73043.22745,73028.57008,75054.97312,77620.033,77923.25085,78200.16588,79864.00847,84327.93049,88098.77848,91986.7875,94124.93598,96909.71153,98958.75651,100735.1247,100928.2911,102087.6544,102908.5493,105922.2487,108362.0197,109772.9982,108572.9762,107704.2288,109545.2657,111731.2566,112745.5091,112310.5263,112739.2794,115176.2297,116251.5491,116351.6108,116486.336,120561.3384,122345.1087,124332.316,125708.4498,128456.1418,129607.6931,127710.7664,128039.744,127863.6205,128485.6222,127062.6134,127419.0241,128781.9894,130351.7259,131839.7149,133058.9532,133579.8123,134448.0771,132873.0224,132202.0149,132640.3249,133962.671,135311.804,134566.0893,135860.1198,138073.7342,140055.9349,143319.5282,145329.8015,147450.6766,148598.3574,151075.8781,154175.677,155838.0644,156735.0029,156443.7705,156769.3026,158740.4185,161539.3229,164602.6753,164680.0466,166007.8414,166497.7368,165953.1443,161303.1649,156030.4579,155558.4605,156978.778,158610.4556,156347.2391,154837.7435,152258.8891,148102.7161,142236.9798,138048.7221,133132.641,131587.4998,128772.3958,127367.2332,125166.8305,123698.4257,126429.768,128191.6549,130828.6732,131028.5295,133632.9988,135841.1546,138027.257,138904.6478,139818.8638,142096.5747,142432.3326,141727.6892,139924.9252,140470.9061,141342.8657,141930.6111,142404.4252,140890.4056,141306.0546,139158.0366,139429.7084,140482.0711,139317.807,139568.4916,137681.6884,139427.5596,139840.2577,140298.8776,139252.0286,139679.3945,138758.3628,142290.4471,141554.6438,142485.4541,140678.4836,142507.4269,143094.5549,144088.671,145587.0427,147038.3272,147236.4999,148305.4505,146840.7114,148046.9412,144408.9692,143619.2544,142570.3742,145582.3944,149009.7094,150382.383,151400.5473,150581.5995,150497.0583,152701.7326,153440.8052,159753.0881,158170.8905,159622.8455,155021.201,157119.5631,159473.4103,162414.0967,165750.7657,168902.896,169053.6452,167739.847,167139.3296,168956.1791,169257.2144,167990.4001,165897.7362,167927.2821,171164.3016,176147.7301,175577.4685,175963.0378,176025.8399,176966.5603,176866.4907,177726.114,179016.6289,180591.5145,182182.5527,185153.2062,187035.9523,188116.9468,189138.5619,191563.9686,192094.5968,192080.9484,192863.6846,191984.8714,191886.9117,192902.4637,196109.6321,195842.0524,195510.925,194091.2728,197944.5369,200581.2619
Lincoln,42280.96193,42602.0585,43140.5304,43790.12383,44651.09858,45037.25227,45319.72897,45486.02972,45945.99939,46119.59538,46276.04771,45999.15267,46469.87995,46116.27105,46969.82899,48014.22769,49035.16186,50124.0843,50542.34886,51684.27598,52613.00832,53511.70961,55232.4631,55213.20927,55957.48542,55185.64834,56981.27117,58606.39874,61287.21188,63487.45712,65400.6365,68152.58963,70474.78309,72299.83292,72247.80067,73060.5473,74719.86017,76161.97561,76794.25503,79205.46136,83434.27348,86957.32336,88711.0505,89647.19163,91730.82825,92220.59407,93485.74895,94060.56091,96034.40185,96442.80069,98632.89219,101327.8002,104607.4358,106239.8772,106490.8656,107953.5665,108278.6487,109793.7189,109950.8068,108560.1852,105910.9815,106312.7408,109738.8633,114528.4926,113937.6333,112956.4602,112427.7973,114477.863,115451.8621,114144.7084,114598.1029,114580.8695,114938.3014,112231.1896,112066.6295,114119.7017,116754.6903,118607.3472,118267.369,117894.4907,118711.4215,119750.434,120862.9332,120963.1231,122683.8584,124082.6665,123962.5877,123661.1776,125075.5617,128170.2306,128329.8106,128707.1995,127328.8993,127255.9566,126845.1612,126315.0756,127595.7149,125361.1446,126609.1429,125296.821,123793.0883,121005.5868,119940.4277,120659.1873,117231.8929,114244.3337,111137.0304,110178.6672,110631.9066,108083.0558,107568.5513,106017.4361,106433.209,108168.6796,108374.2389,110502.1817,109553.7024,110469.3648,109521.1725,112183.8646,110333.3757,111778.3585,110198.9256,111848.0425,112798.1762,112977.3366,112183.6325,110907.309,109329.5853,109235.6159,110252.5836,111376.0487,110728.2731,110202.5696,109411.9767,110378.3652,110472.7493,112274.6303,112295.8038,111530.262,109928.4473,108749.8009,108438.8961,108940.0568,111090.0994,113483.9497,113126.504,113134.8447,110590.9251,110565.583,110635.3282,111929.7633,114627.9015,114602.5015,114316.7285,113516.9288,112639.6741,110992.057,111869.8515,113694.5643,116528.0609,117219.1086,117725.1801,119320.9364,120532.9345,120151.186,120228.929,119613.8873,119930.0153,121241.3315,123232.2581,126278.4516,127275.2083,127667.9413,126900.2172,127729.4793,128401.4273,129122.6182,128980.2422,128214.6147,128496.261,128187.5616,129089.6879,129620.647,132217.5818,132451.0386,134625.0236,132243.9675,132744.627,131584.4108,134737.3569,136077.5989,138133.833,138484.8384,138638.8234,137477.4997,136119.0488,136194.9199,138290.6398,140309.1373,142780.0284,143311.2104,143245.2942,139947.1816,138336.706,138041.4633,139487.8734,140415.7081,140318.5138,140456.6438,141421.0057,141952.9578
Pembrokeshire,53006.95082,54848.69027,55939.56519,56218.08481,55614.95658,56007.65949,56485.66653,57402.05667,58174.11566,60026.82925,60091.86958,61597.22768,60883.27072,60974.7576,61469.56257,63266.57462,65328.47872,64468.19616,65596.20625,65023.34342,67278.16488,66808.08653,67516.06462,67311.65403,67843.92645,69260.02602,69196.82453,69796.77342,72320.3107,75648.65414,78089.16098,77925.40281,78953.65822,82822.54695,87292.4476,90052.08643,91598.15023,92253.79945,93429.47954,93417.35466,94451.36161,95782.02842,97044.67072,100964.7987,104328.7187,106771.3024,107107.6172,110313.2806,115795.0822,118410.6079,115481.4209,115825.0332,120683.283,130108.9981,132633.0279,137745.6041,136832.1841,140383.866,142203.7497,148131.2681,151670.3979,151298.0185,147807.2292,144888.709,139002.5454,144711.6699,146984.0309,153164.3165,152493.1752,154179.1365,155895.5387,154571.8691,157328.1994,153343.9409,154140.2814,153667.457,160515.7982,165399.6493,171302.4186,172950.1786,172644.0295,169787.9513,170866.034,172554.5566,168920.5405,167750.7121,169561.6624,173882.63,174881.1896,174125.9488,177542.497,179831.9404,181917.5123,181690.4842,183279.9195,182966.2425,178896.1397,178377.0322,171761.6093,171261.5973,169749.2296,173246.9715,171031.7763,170839.4846,168884.2952,170216.0661,163947.1669,161321.0282,161053.2645,157541.0297,154124.3944,147563.5381,150839.5369,149408.5943,153398.1695,148009.5113,150857.0888,151246.739,158358.3179,162028.1,160241.3351,159959.3732,157269.3375,159540.6141,158046.5773,158941.3684,158429.3073,153733.0498,153286.5307,157017.5921,158596.7787,155318.9607,157055.3547,159113.5974,160648.4291,157118.5108,154863.9494,154823.3295,149130.6636,152846.5564,150173.3152,151434.5465,149360.9112,150540.0132,155440.0607,155060.923,153515.1139,149380.9345,149149.275,152526.3225,152695.2076,152153.1882,150100.663,149087.6053,150558.0107,153958.4362,157082.6471,153695.2028,150652.3786,147025.3284,145183.0601,146926.4265,146776.771,154890.5369,157145.2667,158565.4898,153401.527,148665.0484,147287.1693,145953.3383,147341.2399,147735.9579,149079.7671,151017.3494,152962.577,154987.8485,152530.3259,153247.6567,153908.1685,157367.1184,157952.7382,157841.4519,157725.8906,159444.7877,155257.3486,151428.3381,147895.4665,153874.8273,157578.3877,156825.6551,154511.9947,154633.7721,157399.1423,160971.5257,162433.6987,160623.3722,157576.8143,153350.27,154152.3875,154159.7404,155843.9104,158118.6856,160478.5276,161169.2169,164723.576,163449.0893,163627.1637,159025.6265,161383.4818,163796.8866,162363.2543,164798.4562
Cambridgeshire,84328.8537,85213.7927,86164.5641,88158.09846,90473.45382,91977.76886,92807.30418,93850.02292,95419.97174,96204.88671,96539.45513,96828.17706,96337.81526,97107.34417,97675.1862,100246.8965,101438.0121,103594.1339,105362.3644,108206.806,110310.7249,110461.1622,110954.4229,111057.9519,113428.4998,113907.1326,115526.2547,117738.4467,121265.1401,122870.0096,125153.3111,128235.9408,132577.855,134595.7738,136172.5173,137811.8735,139756.2148,140292.0954,142033.5775,143736.9323,147026.4553,147239.4854,149262.1163,149923.8424,151794.4977,152758.0523,154714.6202,155973.8464,156756.2872,157108.9773,158595.9659,160984.8391,161635.7932,164000.9445,165415.2812,169638.8207,171841.3848,173408.3557,175551.9005,174635.6194,174447.8622,171304.2294,171984.6732,172555.2743,174372.4654,175237.739,176005.9446,176639.2653,177623.1014,178756.519,179331.6801,179009.7749,179199.9224,178519.7269,180188.5881,182122.0829,184690.0009,186564.2852,187783.915,190799.099,191896.4963,192450.374,192287.2902,194023.3474,194850.607,196106.4993,197535.1118,200577.9975,202663.5281,202986.3973,205136.6919,207230.0403,209312.9564,209385.9457,209271.3992,209720.2298,208115.0353,206898.1477,204768.219,203153.0301,201522.0655,201378.201,202269.6737,198570.7795,193218.5053,186332.0539,181816.2234,179365.004,178217.9131,178014.9737,175008.9025,172681.4908,172216.9572,173446.429,176006.5091,179880.1797,183528.5014,184069.9409,183326.9812,184020.8952,186518.5754,189576.7618,190772.645,191639.9062,190978.6544,191157.3365,192903.03,195254.1634,196979.6046,196288.4637,194699.701,192725.1728,191053.5274,189789.6089,191137.1136,191104.5627,191238.4707,190612.3392,192182.3191,192906.2082,192889.8904,194067.4378,196498.2564,196844.5115,195353.5047,194452.4723,193896.0895,195315.5917,196690.1153,197606.7086,199993.4339,199556.1879,201302.0079,199746.1053,198773.2492,198894.3046,200925.9232,200774.5172,202200.3619,200592.469,203084.1601,202318.6562,204459.7694,208307.1853,210037.8174,211192.0257,209145.5727,209872.9221,210434.387,212977.0585,213945.4633,216576.6296,219297.1133,223975.5915,225382.3402,228851.0654,231646.0812,234048.1778,233336.6409,233768.8686,235540.2758,237097.7245,238378.3958,238018.7247,240151.6708,241164.3083,246445.7601,251209.6443,254322.6247,255637.1696,256068.297,259546.281,261632.6496,262304.5846,263992.8192,266014.8234,266824.9532,268346.8297,270425.757,273661.8152,276519.4254,274564.1886,274835.5804,275172.4108,278093.4015,280754.3422,280652.4096,282419.966,284600.396,289106.9412,290313.3401,288003.0623
Preston,48623.0549,48064.81535,47377.18523,47752.31752,49088.20118,50028.49523,49740.52405,49292.83258,49382.9429,49408.41947,49666.36264,49666.78146,51296.57249,51452.48052,51487.07086,50890.03286,52061.04535,53068.50224,53654.47983,54653.14089,55647.69219,55848.72948,56040.33837,55695.24663,55670.82049,54959.81757,55584.19721,57425.62484,59841.59486,60057.13057,62362.29142,62993.28515,64550.41497,64396.53985,64130.73739,66733.52717,67985.56948,71157.76851,70813.72417,69953.69738,71832.78578,73518.54778,77955.98854,80672.67967,81062.58319,82544.24707,83471.62399,87813.50441,88175.70962,87722.23157,87122.82079,91249.54956,96625.4443,101893.5686,103200.9665,104157.2578,106134.5124,108646.9478,109551.9162,110114.0495,108185.1302,112887.8263,113871.4248,118305.3801,115765.6617,117335.4123,115818.8766,117652.6248,118824.357,119858.0774,121009.3803,120817.9024,122117.0478,122152.7205,122309.075,123923.7808,124033.6478,125331.7341,128026.9007,129261.9257,131372.1268,130908.4927,130915.7709,131035.2557,130303.3384,133310.369,134316.4087,136319.9762,136677.3163,138665.5824,140080.6235,141729.8251,139900.0071,140679.8649,140799.6883,144535.9771,141517.4072,139060.7046,132093.326,133742.4023,134148.6413,134043.3139,131903.4334,130124.0292,129623.1949,127227.5635,125090.3669,124926.4038,123688.6695,122346.8068,120615.6424,118930.9287,117383.2399,117812.8551,119108.0553,120676.9545,119920.6982,121255.3753,122309.524,125055.2694,124518.6604,121297.301,118830.6443,120019.3614,122487.0256,126736.0785,126450.7493,125694.6798,121583.7287,119058.3772,118819.8921,118178.9727,114419.2012,111957.561,111133.0507,117685.6829,117628.2227,118710.7598,116530.546,118962.9549,120465.6923,118441.973,118253.6524,116441.2284,117779.5676,116603.872,117194.1324,117492.6759,117954.7905,118521.2888,120464.6877,122528.9233,121786.4285,118740.6346,115715.1743,116029.8174,114610.7191,113971.7715,110652.7338,112940.7244,114185.5394,116705.7139,117924.3994,118966.4733,120034.7442,120299.2433,118886.0336,119371.5184,118658.3109,118941.1028,115878.202,113821.0754,115991.7381,118345.2866,121218.4244,120509.9478,119630.1555,119701.1518,119281.901,121252.7052,120159.1363,121688.9102,119317.0184,120903.1473,120918.4127,121048.5794,121846.8962,122461.5854,126588.4172,124952.2993,122908.7861,121469.3837,123427.8821,125317.1165,125255.2844,124608.7229,124738.776,125399.9087,125674.2599,126278.3281,125119.566,123968.0075,123097.7962,123948.5801,123670.0208,124566.1656,122760.4529,124414.8559,123428.3596,124947.8036,124879.8044,126331.7594
Oxford,124838.2764,124858.4971,126920.3153,131247.2605,134308.7352,140554.309,142787.3665,145836.6405,148605.5401,145800.4676,148483.2628,148326.8934,149348.1747,148830.673,145749.128,148498.3247,149522.4298,151953.2355,155651.9259,157021.5723,160940.4276,160888.4337,163646.6662,163604.8369,164096.7765,162473.5333,161314.1156,162014.174,168663.84,173545.2083,180585.1914,187495.6472,193896.126,195294.794,193970.0942,194221.6763,202033.5132,200231.4217,203226.1813,198244.1789,203245.2813,204290.5515,209520.3505,209128.5993,210185.0321,208068.4521,208172.1304,203995.2366,205470.8558,207095.6145,213257.9783,214835.1332,221504.6429,222403.3177,227519.0322,229165.7946,229604.1833,227402.0454,225909.9116,230439.4757,231328.5052,230296.5768,229481.3589,227709.4408,229238.1296,222558.7024,225371.9683,226593.5197,234097.108,234393.4096,231605.9672,234110.1303,238385.2225,236713.3613,235802.0877,235250.7871,242716.8655,244625.5181,246878.8653,251596.8988,253941.3372,253392.1952,252191.3549,254540.8343,260458.742,262570.5965,253720.4109,256689.7322,256940.8527,266881.2272,267340.5871,277091.6504,284276.2056,289855.2528,286277.6239,285489.8244,286943.4067,287781.0588,282567.5019,278383.6059,270540.3017,270220.3977,267147.3748,271744.2244,271210.9043,256503.0665,243539.3846,226295.0217,224195.5877,223318.788,228585.9062,230900.9777,230877.1564,239036.1695,242816.242,252655.4127,252679.7252,254958.1688,253216.4016,256211.0177,261646.9364,267621.7718,272196.9153,274040.1744,274037.9537,275999.14,280955.5928,285609.5909,292148.4471,289968.6813,280511.5507,268618.9322,265220.0107,270136.2636,272977.4716,269441.7529,267551.2838,270729.4823,277501.716,282967.7843,279354.4256,274343.2646,271053.9964,269384.2122,277471.4127,284511.3667,289649.298,285284.7472,286945.6785,287037.9762,296359.261,296929.234,301518.1197,297060.731,297794.8999,297409.1548,301849.3361,290471.2847,289656.8861,288113.2481,293938.9075,295856.6315,299159.6255,307574.3027,311784.6729,310807.329,306784.3079,307503.0554,309083.2427,311134.5029,313391.776,315071.6663,322946.2124,329538.9622,342136.327,352042.8355,358124.6409,357046.213,352268.6772,351014.8031,351818.7399,355921.1958,358711.3638,361335.8994,367460.8096,373991.7674,391365.0138,395736.899,398839.1604,388338.8769,388470.9072,387778.2385,394480.8733,393453.5091,406421.857,396692.5678,389704.6618,384432.7552,402308.3284,419570.8488,419375.943,416731.9683,413512.4166,409315.7556,412816.158,406592.2218,410835.5127,408278.2974,412763.5788,412263.7591,414601.6785,429939.8008
Leeds,55303.32661,55152.37773,55637.50446,56840.93811,58599.72625,60338.83919,61611.54304,62425.4091,62840.16381,62738.40426,62533.62908,62655.30851,62913.65229,63698.13459,63691.64753,64815.00888,65705.70584,67682.08343,68744.54136,69986.06587,70420.93745,70426.62924,70382.71003,71269.68038,71659.4574,71943.75791,72313.93193,74383.96944,76318.27666,79816.72404,82211.83772,84980.18953,85617.69924,86496.23845,88052.33119,90212.8506,91774.94637,93794.19619,94494.69283,97223.50979,99047.83502,102097.535,104252.6592,105882.0985,108283.9453,108520.2827,109057.7302,109730.5585,110810.442,112321.2529,112889.0623,116501.6867,119962.9928,124022.5291,127223.7255,130205.558,132208.0577,132977.5372,133968.2371,134124.8228,134452.268,135037.581,136490.7365,137048.2968,136455.3825,136609.3492,138642.9247,140919.3323,142369.3277,142626.6861,142288.9225,141621.2389,142451.8494,142874.4716,144370.7936,144763.2935,146416.4362,146554.4223,148264.4493,150026.8365,151260.9638,151488.8079,151059.9353,153512.8027,153501.437,154794.8874,153989.6386,155548.5714,156568.9756,157705.9294,159596.4624,160443.2071,161439.3129,160574.6688,160960.4495,160623.3833,161437.5704,159764.4282,158293.6597,156852.3122,156770.504,156215.3766,153817.9533,151016.707,148126.735,144947.3518,141319.6626,137245.0269,134554.4129,132366.6259,130272.637,130128.4375,130525.4426,133472.8793,135716.7984,138854.9641,140462.5792,141490.8127,141786.9875,143193.9746,142944.7987,143149.9461,141113.2267,141727.0612,141969.0625,143227.8495,144287.5751,146016.14,146274.5614,145010.1249,141968.6051,140645.4111,140586.8548,141313.8495,140177.0571,139391.9661,139200.2396,140836.243,140328.8685,140126.3631,139768.2844,139617.6949,137909.9847,137950.2774,137763.0974,137640.7094,137070.8569,137459.256,138324.4408,138595.0614,138320.8151,138971.8921,139691.82,138289.4104,137564.3728,136100.826,137265.3674,138159.6664,137117.1549,137275.1622,135545.2683,136821.294,137747.7688,138537.4221,140285.2449,139623.8186,141123.1812,141756.6457,142913.1875,142829.6465,141634.3015,142861.0116,144900.4725,146879.9715,148161.5338,149030.2234,150516.3001,150918.8171,150223.8989,150071.2017,149672.8535,149530.688,148754.7901,149442.5632,151499.0394,153197.4764,155197.0982,156749.1013,158416.6656,159421.558,159121.3004,161551.3034,160914.3824,161042.2906,157996.1055,159600.1534,162741.6091,165722.8319,168294.5382,169096.1568,170395.7055,168925.906,168052.1053,168361.6897,168354.339,168906.4419,168127.6993,169218.9887,170213.2896,172624.2776,174727.4038,176014.8186
Bath and North East Somerset,101637.8703,103105.1567,105000.3863,106070.0783,110698.3157,111493.4291,112077.8602,112063.8499,116116.2923,118405.1581,122431.3528,121855.6362,120197.7756,116473.6774,116576.4934,118595.9384,123702.6454,128233.8814,132322.6679,133484.119,135344.0421,135063.9428,136326.0792,135143.888,135034.6481,135093.8467,136500.1912,139787.2937,142235.5227,146562.6858,151274.8556,155193.1643,156775.3885,160115.436,161636.3983,166657.3723,168426.5219,170035.9279,170604.4151,171571.2236,175760.6382,180277.8916,183345.1848,185213.0418,184438.8322,184741.0555,182854.6118,183218.3503,184166.4317,186790.1094,190104.8319,192233.9684,195902.0568,200817.0391,203654.8491,206062.2731,205442.9854,206480.095,207549.9523,208982.8815,211371.2274,209760.7826,205974.7342,203651.4649,203110.3998,206332.8785,208842.2065,213243.6282,214513.7341,216512.4836,217981.1069,216924.039,213992.5429,209082.2094,209797.1413,209702.2641,214589.1917,216157.7739,217695.9031,219650.8809,224553.7049,228771.0736,232213.3002,232684.7271,233909.7833,233962.2351,233999.2647,235283.2426,235785.2628,240071.2065,248675.5778,252998.5603,253776.8417,249254.236,248083.8083,247190.8137,245631.3342,249043.1733,242700.8503,241065.5537,234933.3751,236428.3316,237036.7013,236719.1068,233201.005,225296.4543,217665.5322,214696.3712,211099.5591,208863.8274,206277.4906,205662.6685,204699.9317,208174.5396,212882.522,217546.6044,221494.2446,222440.5308,222694.8319,222224.3677,229652.9823,231935.119,235560.1453,231470.8585,233783.2656,231934.7665,237900.8243,242656.379,246195.1999,241504.1588,235027.1794,231262.6592,229080.3755,232468.4258,235552.4154,233688.8321,229953.1062,230641.3733,238282.3946,244125.8281,242266.0655,235299.2556,234157.9353,236177.5589,243353.1471,239550.8654,236173.1598,232982.9507,238093.7953,240719.2971,245664.012,243258.5441,249683.2613,248728.1965,250490.9409,240407.614,238763.3471,238752.5487,246900.2436,251677.9098,254655.4408,250910.9939,248447.6435,250850.086,253195.3304,256091.4296,253265.883,255863.1872,255315.8243,253213.557,255312.1994,255870.0407,264240.9793,261809.814,263914.3393,265268.4084,271673.4438,276749.1416,277869.1352,280109.8197,280870.9123,275545.7747,271982.2123,270837.7507,276752.2281,280120.5268,284716.04,289970.0848,295694.332,296853.349,297444.9728,290897.8623,295178.1557,301207.2272,318092.4287,312541.8322,311139.6787,303722.8883,315634.3777,317819.0572,316141.4544,314611.5131,311981.125,316123.6877,320497.3432,325351.1565,329963.077,326229.3349,327810.9811,327589.2174,326918.3445,330354.2187
Manchester,39743.34156,40396.04075,40113.2744,40894.38098,41624.81835,42869.64695,43582.02772,44263.45737,44861.33353,44670.79384,43849.38145,44201.13733,43749.83834,44812.66729,44076.47693,45363.98244,46077.98353,46841.90166,48067.94564,49157.68115,50693.09645,50525.01824,49812.55129,49168.75471,48844.85866,48936.28501,49427.22863,51504.15977,52934.30634,54969.59747,56165.58812,58515.6704,58512.50348,58904.93602,59466.34144,60178.93332,60263.40046,59347.92823,59642.23389,59396.19991,61722.63905,64058.86599,68822.76318,70599.18961,72603.79242,72845.03955,74092.01905,76948.08664,78712.345,77705.37641,77111.13276,78661.66351,82566.24652,86414.82807,90834.24377,93823.90039,96240.09454,95370.19196,95369.48509,94943.10618,93078.60146,93155.9928,93971.91502,96993.50174,100860.7831,104823.7901,109262.0852,111766.7557,111799.057,112530.6563,112591.2268,114235.5871,115011.746,116625.1562,116567.2504,117815.6193,119017.6454,121619.7567,123447.8371,124674.391,127848.2896,128802.0573,130571.6773,129927.4881,129772.5373,132008.1929,129663.2996,131606.094,130931.1158,135882.5284,138641.3176,140431.1076,139905.8811,137059.5539,136237.6004,138012.1616,139138.1717,138441.8524,134277.2396,133219.8352,132518.2104,133644.9832,133187.6244,131761.1415,128352.1666,125521.0293,123438.8247,120580.7891,116549.2677,113431.9006,111679.2953,112402.5925,113405.0575,116478.0366,118778.4644,119543.366,120341.9962,119132.3773,119079.8828,120580.9212,119794.6793,119373.2887,116438.6044,119569.737,120922.7181,122361.0158,120446.8986,121781.1387,121385.1649,123251.2336,120295.486,119662.1777,116754.3061,118610.4702,116327.6142,116935.5226,117006.5584,120270.873,122780.0632,122955.3862,123414.3338,119599.8824,117194.0835,115464.7503,117046.4737,118158.0769,119402.6232,120496.8685,119125.6742,120467.7052,120320.404,123867.4174,122812.9229,122068.6883,119451.845,117635.3233,117248.4973,116756.2157,116391.8663,116565.8459,118640.989,119950.7459,121836.2405,122188.7308,124070.9934,124953.8348,125038.3449,124913.5601,124521.5388,126112.0506,125361.8731,125519.1397,126087.2556,129041.2519,132316.4485,133891.5691,135669.6213,135730.1533,135620.3982,134383.7983,134515.4871,134373.278,134409.3117,134511.9034,136854.953,137417.6681,139079.195,141366.9727,144994.7329,146372.4237,144711.3961,145095.7026,146858.5009,147887.6056,147734.4318,148993.5789,149533.1858,151280.9258,151326.5391,153776.8224,155388.9812,155116.4026,155335.2418,156247.116,158197.9016,159666.6425,160269.9027,160322.2532,160695.4319,162619.3837,164737.1457,166981.8597
City of Nottingham,45716.06666,44912.13072,44694.46673,45656.83604,46599.03711,47633.89088,48168.7136,48685.73741,49464.27601,48986.14303,48687.02936,48903.98238,48933.95934,49391.31257,49415.79214,51535.23814,52788.07629,53710.1566,54251.3748,55038.86176,55886.95597,55892.90889,56336.24036,58915.29289,60070.1652,61744.32434,61766.81313,63591.78168,66199.49536,67497.20298,70074.78029,72392.44965,75709.30755,76490.20939,77550.66797,79186.03856,82556.9807,83902.7576,85174.15064,86877.96787,89300.42228,91403.9997,93042.14336,94832.6702,95425.20234,95361.73686,95336.63899,94273.27701,94837.01253,95366.50836,97557.11378,99578.97254,100291.3445,102491.7586,105008.4393,107928.9928,109731.8363,111499.3278,111451.4742,111449.0235,110268.0158,111215.2878,110886.9949,109129.4483,108665.5639,109663.3932,111422.1809,112414.6923,111931.6639,114572.6209,114563.5189,118074.7771,114327.7456,112751.8194,108897.9216,112267.3611,113530.5282,115128.6273,115157.3987,117734.4197,119010.0296,118324.2381,116095.9689,115534.734,116005.6981,118439.5443,117294.9267,115949.5599,114307.2586,114595.4304,116140.4828,116906.1178,117287.0845,116876.835,116100.1783,116193.9235,114118.4152,112635.8841,111211.1834,109624.5746,111349.5147,111564.2846,113603.1136,110496.6918,109468.21,107208.2049,105350.8558,102223.7367,100042.4481,98413.3562,97539.15341,94432.47965,93696.4513,94353.3437,98958.81552,101284.8417,101221.0422,100713.4655,100063.0738,101999.1578,98745.70452,99750.8201,98658.18323,101714.582,102581.8012,103676.4638,104062.3107,104024.9839,102808.2219,103047.4705,101319.9178,101442.5033,99975.47127,99108.25512,98274.43172,96831.85185,97136.83042,96319.82978,99744.65948,100665.6784,103060.5609,100697.8964,99083.37077,97149.54917,97613.46156,98762.93826,99081.40718,99974.29656,99589.38068,101130.9361,101120.1159,101008.2872,100395.3135,99894.30347,99751.5273,99070.33449,98221.33622,97563.62238,98377.25914,98915.8781,100516.252,101209.5169,100236.7403,101353.9231,100946.5764,103830.7285,103061.4762,103706.9964,103704.2585,105378.2583,106197.6484,106281.6975,107258.2202,107594.3837,109977.4639,112126.7345,115307.4258,116303.8233,114415.4709,113891.7735,113170.5416,114685.8557,114156.6956,112771.2493,112004.2604,111562.4855,114227.8573,116639.447,118726.3469,120235.8288,119051.8812,119187.7503,118013.4231,119298.3756,119644.4581,122304.7902,123310.9916,124367.8357,124200.8674,125224.5127,126920.4014,126833.7894,127172.8688,128433.8876,128558.9532,129176.233,126942.6212,128396.8846,129309.2296,130815.6301,134015.3447,134658.1105
York,71202.42308,71108.72267,71454.86817,73887.9108,75879.42511,77704.7071,77697.48802,78488.14799,78831.36706,79685.09437,80388.39229,81299.46409,84284.66454,84769.80693,84314.73311,83711.81128,84796.54013,89340.65649,91703.72936,95166.04438,97467.78471,97988.68077,98709.0892,97816.90712,99513.09004,101343.5556,103136.2899,106134.3922,109139.1787,111725.0186,115410.1521,117600.3174,119253.1553,120918.6857,123305.2112,126622.673,128447.4356,129398.9163,132070.5122,131229.9524,132070.8938,133082.4429,138855.7376,141165.1143,140825.1885,139853.7754,142195.4319,143430.6496,146259.9503,145967.3397,149794.4922,151672.022,156336.669,158658.37,160719.5027,162996.3728,165618.055,169162.5988,169056.3581,169205.1652,169160.0752,170021.2722,170039.8586,168887.6775,170512.2768,172651.2665,175227.8892,175111.5324,174750.0454,173597.8776,174060.269,173918.668,175999.2835,175574.3676,178051.9666,177138.1039,178328.5496,179954.7949,181115.7389,185101.8269,183078.6552,184064.1771,183634.0896,189526.6646,190817.7459,192756.2104,192761.7143,195914.1079,198933.2858,200182.5135,202883.2361,202785.1785,202288.918,202022.0294,200817.4283,200745.0252,196100.4535,196501.0523,194561.4857,194854.4113,190644.5683,190765.5817,189340.0814,190673.014,185286.9377,182203.1981,177533.7605,173512.8361,168014.8648,164690.5743,164873.4545,168457.7932,169831.5276,174740.3734,178118.2288,178534.7274,178419.7679,177065.4175,181146.5497,181144.6132,181651.4513,178776.5174,179132.9703,181188.2207,186148.6214,189282.8267,188520.9603,188034.2105,185534.0918,183617.8316,180996.3494,182594.8748,184528.5886,185682.0079,181150.644,181637.9001,181526.0451,184415.9429,183624.1034,184929.8736,187270.8275,188314.6718,187296.8422,184803.8283,183154.9087,184317.3885,187236.748,187691.2671,185964.685,188546.8511,190869.6701,191375.841,189930.1572,189730.31,191006.6538,190229.5666,188733.8548,187651.5548,185943.6126,185924.5931,186380.9422,188469.8828,191749.8046,193935.7483,196218.0429,198547.9917,199923.2437,198219.6679,197054.4341,198553.7376,199656.5984,200976.5477,199631.307,201135.8915,203856.1007,208631.8203,211567.7544,212328.3386,211084.0363,212101.2419,213579.3194,215127.2153,217692.8998,217099.0469,218554.403,217232.5325,219672.046,221619.3554,223389.6304,223206.7809,223368.1781,224573.9843,226884.2786,230289.4701,230917.0569,230746.6106,228795.1062,230675.0793,233830.7456,236329.1655,235125.8885,233018.0828,234297.7462,238559.8195,240365.548,237668.613,235446.9426,238538.5489,243018.1529,246102.5251,244892.7573,246956.6853
